Description,Description2
Rand per US Dollar,Weighted average of the banks' daily rates at approximately 10:30 am. Weights are based on the banks' foreign exchange transactions.

ValueDate,TheValue
The Value,6/28/2012 12:00:00 AM,8.4405
The Value,6/29/2012 12:00:00 AM,8.3075
The Value,7/2/2012 12:00:00 AM,8.1737
The Value,7/3/2012 12:00:00 AM,8.1298
The Value,7/4/2012 12:00:00 AM,8.1116
The Value,7/5/2012 12:00:00 AM,8.1574
The Value,7/6/2012 12:00:00 AM,8.1596
The Value,7/9/2012 12:00:00 AM,8.2748
The Value,7/10/2012 12:00:00 AM,8.2276
The Value,7/11/2012 12:00:00 AM,8.1897
The Value,7/12/2012 12:00:00 AM,8.3113
The Value,7/13/2012 12:00:00 AM,8.3333
The Value,7/16/2012 12:00:00 AM,8.2584
The Value,7/17/2012 12:00:00 AM,8.1829
The Value,7/18/2012 12:00:00 AM,8.1908
The Value,7/19/2012 12:00:00 AM,8.1372
The Value,7/20/2012 12:00:00 AM,8.1902
The Value,7/23/2012 12:00:00 AM,8.4059
The Value,7/24/2012 12:00:00 AM,8.4519
The Value,7/25/2012 12:00:00 AM,8.4836
The Value,7/26/2012 12:00:00 AM,8.4238
The Value,7/27/2012 12:00:00 AM,8.2425
The Value,7/30/2012 12:00:00 AM,8.2105
The Value,7/31/2012 12:00:00 AM,8.2074
The Value,8/1/2012 12:00:00 AM,8.2324
The Value,8/2/2012 12:00:00 AM,8.3259
The Value,8/3/2012 12:00:00 AM,8.3026
The Value,8/6/2012 12:00:00 AM,8.1675
The Value,8/7/2012 12:00:00 AM,8.1675
The Value,8/8/2012 12:00:00 AM,8.1854
The Value,8/10/2012 12:00:00 AM,8.1377
The Value,8/13/2012 12:00:00 AM,8.1323
The Value,8/14/2012 12:00:00 AM,8.1100
The Value,8/15/2012 12:00:00 AM,8.2000
The Value,8/16/2012 12:00:00 AM,8.2556
The Value,8/17/2012 12:00:00 AM,8.2673
The Value,8/20/2012 12:00:00 AM,8.3086
The Value,8/21/2012 12:00:00 AM,8.2630
The Value,8/22/2012 12:00:00 AM,8.2915
The Value,8/23/2012 12:00:00 AM,8.2623
The Value,8/24/2012 12:00:00 AM,8.3737
The Value,8/27/2012 12:00:00 AM,8.3999
The Value,8/28/2012 12:00:00 AM,8.4112
The Value,8/29/2012 12:00:00 AM,8.4197
The Value,8/30/2012 12:00:00 AM,8.4361
The Value,8/31/2012 12:00:00 AM,8.4314
The Value,9/3/2012 12:00:00 AM,8.4119
The Value,9/4/2012 12:00:00 AM,8.3611
The Value,9/5/2012 12:00:00 AM,8.4598
The Value,9/6/2012 12:00:00 AM,8.3690
The Value,9/7/2012 12:00:00 AM,8.2401
The Value,9/10/2012 12:00:00 AM,8.2093
The Value,9/11/2012 12:00:00 AM,8.2214
The Value,9/12/2012 12:00:00 AM,8.1890
The Value,9/13/2012 12:00:00 AM,8.3826
The Value,9/14/2012 12:00:00 AM,8.2598
The Value,9/17/2012 12:00:00 AM,8.2728
The Value,9/18/2012 12:00:00 AM,8.2666
The Value,9/19/2012 12:00:00 AM,8.1970
The Value,9/20/2012 12:00:00 AM,8.3399
The Value,9/21/2012 12:00:00 AM,8.2786
The Value,9/25/2012 12:00:00 AM,8.1990
The Value,9/26/2012 12:00:00 AM,8.2197
The Value,9/27/2012 12:00:00 AM,8.2042
The Value,9/28/2012 12:00:00 AM,8.2222
The Value,10/1/2012 12:00:00 AM,8.2804
The Value,10/2/2012 12:00:00 AM,8.3413
The Value,10/3/2012 12:00:00 AM,8.4275
The Value,10/4/2012 12:00:00 AM,8.4760
The Value,10/5/2012 12:00:00 AM,8.6497
The Value,10/8/2012 12:00:00 AM,8.8591
The Value,10/9/2012 12:00:00 AM,8.8389
The Value,10/10/2012 12:00:00 AM,8.6700
The Value,10/11/2012 12:00:00 AM,8.6658
The Value,10/12/2012 12:00:00 AM,8.6288
The Value,10/15/2012 12:00:00 AM,8.7426
The Value,10/16/2012 12:00:00 AM,8.7676
The Value,10/17/2012 12:00:00 AM,8.7112
The Value,10/18/2012 12:00:00 AM,8.6214
The Value,10/19/2012 12:00:00 AM,8.6530
The Value,10/22/2012 12:00:00 AM,8.6278
The Value,10/23/2012 12:00:00 AM,8.7069
The Value,10/24/2012 12:00:00 AM,8.7889
The Value,10/25/2012 12:00:00 AM,8.7025
The Value,10/26/2012 12:00:00 AM,8.7508
The Value,10/29/2012 12:00:00 AM,8.6788
The Value,10/30/2012 12:00:00 AM,8.6632
The Value,10/31/2012 12:00:00 AM,8.6235
The Value,11/1/2012 12:00:00 AM,8.6579
The Value,11/2/2012 12:00:00 AM,8.6582
The Value,11/5/2012 12:00:00 AM,8.7925
The Value,11/6/2012 12:00:00 AM,8.7371
The Value,11/7/2012 12:00:00 AM,8.6028
The Value,11/8/2012 12:00:00 AM,8.6527
The Value,11/9/2012 12:00:00 AM,8.6961
The Value,11/12/2012 12:00:00 AM,8.7015
The Value,11/13/2012 12:00:00 AM,8.8000
The Value,11/14/2012 12:00:00 AM,8.8008
The Value,11/15/2012 12:00:00 AM,8.9172
The Value,11/16/2012 12:00:00 AM,8.8887
The Value,11/19/2012 12:00:00 AM,8.8479
The Value,11/20/2012 12:00:00 AM,8.8608
The Value,11/21/2012 12:00:00 AM,8.9105
The Value,11/22/2012 12:00:00 AM,8.9418
The Value,11/23/2012 12:00:00 AM,8.9432
The Value,11/26/2012 12:00:00 AM,8.8582
The Value,11/27/2012 12:00:00 AM,8.8384
The Value,11/28/2012 12:00:00 AM,8.8407
The Value,11/29/2012 12:00:00 AM,8.7818
The Value,11/30/2012 12:00:00 AM,8.7732
The Value,12/3/2012 12:00:00 AM,8.8895
The Value,12/4/2012 12:00:00 AM,8.8523
The Value,12/5/2012 12:00:00 AM,8.7957
The Value,12/6/2012 12:00:00 AM,8.7550
The Value,12/7/2012 12:00:00 AM,8.7031
The Value,12/10/2012 12:00:00 AM,8.6756
The Value,12/11/2012 12:00:00 AM,8.6635
The Value,12/12/2012 12:00:00 AM,8.6763
The Value,12/13/2012 12:00:00 AM,8.6418
The Value,12/14/2012 12:00:00 AM,8.6507
The Value,12/18/2012 12:00:00 AM,8.5607
The Value,12/19/2012 12:00:00 AM,8.4822
The Value,12/20/2012 12:00:00 AM,8.5083
The Value,12/21/2012 12:00:00 AM,8.5461
The Value,12/24/2012 12:00:00 AM,8.5660
The Value,12/27/2012 12:00:00 AM,8.5695
The Value,12/28/2012 12:00:00 AM,8.5031
The Value,12/31/2012 12:00:00 AM,8.4838
The Value,1/2/2013 12:00:00 AM,8.4478
The Value,1/3/2013 12:00:00 AM,8.5224
The Value,1/4/2013 12:00:00 AM,8.6295
The Value,1/7/2013 12:00:00 AM,8.6089
The Value,1/8/2013 12:00:00 AM,8.5882
The Value,1/9/2013 12:00:00 AM,8.5716
The Value,1/10/2013 12:00:00 AM,8.5965
The Value,1/11/2013 12:00:00 AM,8.6734
The Value,1/14/2013 12:00:00 AM,8.7209
The Value,1/15/2013 12:00:00 AM,8.7311
The Value,1/16/2013 12:00:00 AM,8.8642
The Value,1/17/2013 12:00:00 AM,8.7784
The Value,1/18/2013 12:00:00 AM,8.8528
The Value,1/21/2013 12:00:00 AM,8.8749
The Value,1/22/2013 12:00:00 AM,8.8375
The Value,1/23/2013 12:00:00 AM,8.8941
The Value,1/24/2013 12:00:00 AM,9.0414
The Value,1/25/2013 12:00:00 AM,8.9902
The Value,1/28/2013 12:00:00 AM,8.9655
The Value,1/29/2013 12:00:00 AM,9.0908
The Value,1/30/2013 12:00:00 AM,9.0366
The Value,1/31/2013 12:00:00 AM,9.0582
The Value,2/1/2013 12:00:00 AM,8.9682
The Value,2/4/2013 12:00:00 AM,8.8862
The Value,2/5/2013 12:00:00 AM,8.9181
The Value,2/6/2013 12:00:00 AM,8.8542
The Value,2/7/2013 12:00:00 AM,8.8888
The Value,2/8/2013 12:00:00 AM,8.9401
The Value,2/11/2013 12:00:00 AM,8.8811
The Value,2/12/2013 12:00:00 AM,8.9690
The Value,2/13/2013 12:00:00 AM,8.9070
The Value,2/14/2013 12:00:00 AM,8.8742
The Value,2/15/2013 12:00:00 AM,8.8109
The Value,2/18/2013 12:00:00 AM,8.8402
The Value,2/19/2013 12:00:00 AM,8.9228
The Value,2/20/2013 12:00:00 AM,8.8461
The Value,2/21/2013 12:00:00 AM,8.9016
The Value,2/22/2013 12:00:00 AM,8.8681
The Value,2/25/2013 12:00:00 AM,8.8673
The Value,2/26/2013 12:00:00 AM,8.8343
The Value,2/27/2013 12:00:00 AM,8.8387
The Value,2/28/2013 12:00:00 AM,8.8410
The Value,3/1/2013 12:00:00 AM,9.0296
The Value,3/4/2013 12:00:00 AM,9.0864
The Value,3/5/2013 12:00:00 AM,9.0591
The Value,3/6/2013 12:00:00 AM,9.0333
The Value,3/7/2013 12:00:00 AM,9.1014
The Value,3/8/2013 12:00:00 AM,9.1336
The Value,3/11/2013 12:00:00 AM,9.1116
The Value,3/12/2013 12:00:00 AM,9.2005
The Value,3/13/2013 12:00:00 AM,9.1464
The Value,3/14/2013 12:00:00 AM,9.2442
The Value,3/15/2013 12:00:00 AM,9.1910
The Value,3/18/2013 12:00:00 AM,9.2196
The Value,3/19/2013 12:00:00 AM,9.2023
The Value,3/20/2013 12:00:00 AM,9.2178
The Value,3/22/2013 12:00:00 AM,9.3247
The Value,3/25/2013 12:00:00 AM,9.2372
The Value,3/26/2013 12:00:00 AM,9.2576
The Value,3/27/2013 12:00:00 AM,9.2861
The Value,3/28/2013 12:00:00 AM,9.2521
The Value,4/2/2013 12:00:00 AM,9.1912
The Value,4/3/2013 12:00:00 AM,9.2332
The Value,4/4/2013 12:00:00 AM,9.2699
The Value,4/5/2013 12:00:00 AM,9.1574
The Value,4/8/2013 12:00:00 AM,9.0625
The Value,4/9/2013 12:00:00 AM,8.9786
The Value,4/10/2013 12:00:00 AM,8.9074
The Value,4/11/2013 12:00:00 AM,8.8762
The Value,4/12/2013 12:00:00 AM,8.9339
The Value,4/15/2013 12:00:00 AM,9.0170
The Value,4/16/2013 12:00:00 AM,9.2137
The Value,4/17/2013 12:00:00 AM,9.1411
The Value,4/18/2013 12:00:00 AM,9.1755
The Value,4/19/2013 12:00:00 AM,9.1533
The Value,4/22/2013 12:00:00 AM,9.2977
The Value,4/23/2013 12:00:00 AM,9.3004
The Value,4/24/2013 12:00:00 AM,9.2177
The Value,4/25/2013 12:00:00 AM,9.0875
The Value,4/26/2013 12:00:00 AM,9.1508
The Value,4/29/2013 12:00:00 AM,9.0641
The Value,4/30/2013 12:00:00 AM,8.9686
The Value,5/2/2013 12:00:00 AM,9.0441
The Value,5/3/2013 12:00:00 AM,8.9527
The Value,5/6/2013 12:00:00 AM,8.9623
The Value,5/7/2013 12:00:00 AM,9.0356
The Value,5/8/2013 12:00:00 AM,9.0483
The Value,5/9/2013 12:00:00 AM,8.9974
The Value,5/10/2013 12:00:00 AM,9.0547
The Value,5/13/2013 12:00:00 AM,9.0973
The Value,5/14/2013 12:00:00 AM,9.1962
The Value,5/15/2013 12:00:00 AM,9.2575
The Value,5/16/2013 12:00:00 AM,9.3094
The Value,5/17/2013 12:00:00 AM,9.4113
The Value,5/20/2013 12:00:00 AM,9.3931
The Value,5/21/2013 12:00:00 AM,9.4979
The Value,5/22/2013 12:00:00 AM,9.5215
The Value,5/23/2013 12:00:00 AM,9.6623
The Value,5/24/2013 12:00:00 AM,9.5356
The Value,5/27/2013 12:00:00 AM,9.6032
The Value,5/28/2013 12:00:00 AM,9.6863
The Value,5/29/2013 12:00:00 AM,9.8325
The Value,5/30/2013 12:00:00 AM,9.7869
The Value,5/31/2013 12:00:00 AM,10.1985
The Value,6/3/2013 12:00:00 AM,10.0406
The Value,6/4/2013 12:00:00 AM,9.7660
The Value,6/5/2013 12:00:00 AM,9.8587
The Value,6/6/2013 12:00:00 AM,9.9987
The Value,6/7/2013 12:00:00 AM,9.9308
The Value,6/10/2013 12:00:00 AM,10.1561
The Value,6/11/2013 12:00:00 AM,10.2511
The Value,6/12/2013 12:00:00 AM,9.9853
The Value,6/13/2013 12:00:00 AM,10.0322
The Value,6/14/2013 12:00:00 AM,9.8735
The Value,6/18/2013 12:00:00 AM,10.0265
The Value,6/19/2013 12:00:00 AM,9.9223
The Value,6/20/2013 12:00:00 AM,10.2832
The Value,6/21/2013 12:00:00 AM,10.2354
The Value,6/24/2013 12:00:00 AM,10.2195
The Value,6/25/2013 12:00:00 AM,9.9696
The Value,6/26/2013 12:00:00 AM,10.0604
The Value,6/27/2013 12:00:00 AM,10.0445
The Value,6/28/2013 12:00:00 AM,9.9655
The Value,7/1/2013 12:00:00 AM,9.8918
The Value,7/2/2013 12:00:00 AM,9.8980
The Value,7/3/2013 12:00:00 AM,10.0616
The Value,7/4/2013 12:00:00 AM,10.0562
The Value,7/5/2013 12:00:00 AM,10.0284
The Value,7/8/2013 12:00:00 AM,10.2698
The Value,7/9/2013 12:00:00 AM,10.0620
The Value,7/10/2013 12:00:00 AM,10.0028
The Value,7/11/2013 12:00:00 AM,9.9380
The Value,7/12/2013 12:00:00 AM,10.0340
The Value,7/15/2013 12:00:00 AM,9.9116
The Value,7/16/2013 12:00:00 AM,9.9081
The Value,7/17/2013 12:00:00 AM,9.8604
The Value,7/18/2013 12:00:00 AM,9.8415
The Value,7/19/2013 12:00:00 AM,9.9104
The Value,7/22/2013 12:00:00 AM,9.8126
The Value,7/23/2013 12:00:00 AM,9.8170
The Value,7/24/2013 12:00:00 AM,9.6933
The Value,7/25/2013 12:00:00 AM,9.7847
The Value,7/26/2013 12:00:00 AM,9.6993
The Value,7/29/2013 12:00:00 AM,9.8185
The Value,7/30/2013 12:00:00 AM,9.8168
The Value,7/31/2013 12:00:00 AM,9.8551
The Value,8/1/2013 12:00:00 AM,9.8915
The Value,8/2/2013 12:00:00 AM,10.0203
The Value,8/5/2013 12:00:00 AM,9.8098
The Value,8/6/2013 12:00:00 AM,9.8393
The Value,8/7/2013 12:00:00 AM,9.9347
The Value,8/8/2013 12:00:00 AM,9.8878
The Value,8/12/2013 12:00:00 AM,9.8575
The Value,8/13/2013 12:00:00 AM,9.9173
The Value,8/14/2013 12:00:00 AM,9.9920
The Value,8/15/2013 12:00:00 AM,9.9163
The Value,8/16/2013 12:00:00 AM,9.9840
The Value,8/19/2013 12:00:00 AM,10.1187
The Value,8/20/2013 12:00:00 AM,10.1825
The Value,8/21/2013 12:00:00 AM,10.2277
The Value,8/22/2013 12:00:00 AM,10.3141
The Value,8/23/2013 12:00:00 AM,10.1922
The Value,8/26/2013 12:00:00 AM,10.2417
The Value,8/27/2013 12:00:00 AM,10.4363
The Value,8/28/2013 12:00:00 AM,10.3969
The Value,8/29/2013 12:00:00 AM,10.3204
The Value,8/30/2013 12:00:00 AM,10.3348
The Value,9/2/2013 12:00:00 AM,10.2059
The Value,9/3/2013 12:00:00 AM,10.2758
The Value,9/4/2013 12:00:00 AM,10.2557
The Value,9/5/2013 12:00:00 AM,10.2977
The Value,9/6/2013 12:00:00 AM,10.1845
The Value,9/9/2013 12:00:00 AM,9.9774
The Value,9/10/2013 12:00:00 AM,10.0149
The Value,9/11/2013 12:00:00 AM,9.9367
The Value,9/12/2013 12:00:00 AM,9.9333
The Value,9/13/2013 12:00:00 AM,9.9675
The Value,9/16/2013 12:00:00 AM,9.7614
The Value,9/17/2013 12:00:00 AM,9.8282
The Value,9/18/2013 12:00:00 AM,9.8341
The Value,9/19/2013 12:00:00 AM,9.6222
The Value,9/20/2013 12:00:00 AM,9.7323
The Value,9/23/2013 12:00:00 AM,9.8667
The Value,9/25/2013 12:00:00 AM,9.8540
The Value,9/26/2013 12:00:00 AM,9.9777
The Value,9/27/2013 12:00:00 AM,10.1036
The Value,9/30/2013 12:00:00 AM,10.1012
The Value,10/1/2013 12:00:00 AM,9.9807
The Value,10/2/2013 12:00:00 AM,10.1287
The Value,10/3/2013 12:00:00 AM,10.0572
The Value,10/4/2013 12:00:00 AM,10.0136
The Value,10/7/2013 12:00:00 AM,10.0384
The Value,10/8/2013 12:00:00 AM,9.9887
The Value,10/9/2013 12:00:00 AM,10.0001
The Value,10/10/2013 12:00:00 AM,9.9721
The Value,10/11/2013 12:00:00 AM,9.8931
The Value,10/14/2013 12:00:00 AM,9.9189
The Value,10/15/2013 12:00:00 AM,9.8960
The Value,10/16/2013 12:00:00 AM,9.9662
The Value,10/17/2013 12:00:00 AM,9.8592
The Value,10/18/2013 12:00:00 AM,9.8424
The Value,10/21/2013 12:00:00 AM,9.8315
The Value,10/22/2013 12:00:00 AM,9.8500
The Value,10/23/2013 12:00:00 AM,9.8018
The Value,10/24/2013 12:00:00 AM,9.7743
The Value,10/25/2013 12:00:00 AM,9.8168
The Value,10/28/2013 12:00:00 AM,9.7930
The Value,10/29/2013 12:00:00 AM,9.8553
The Value,10/30/2013 12:00:00 AM,9.8816
The Value,10/31/2013 12:00:00 AM,9.9560
The Value,11/1/2013 12:00:00 AM,10.0631
The Value,11/4/2013 12:00:00 AM,10.1638
The Value,11/5/2013 12:00:00 AM,10.1658
The Value,11/6/2013 12:00:00 AM,10.2261
The Value,11/7/2013 12:00:00 AM,10.2698
The Value,11/8/2013 12:00:00 AM,10.2768
The Value,11/11/2013 12:00:00 AM,10.3288
The Value,11/12/2013 12:00:00 AM,10.4147
The Value,11/13/2013 12:00:00 AM,10.3584
The Value,11/14/2013 12:00:00 AM,10.2960
The Value,11/15/2013 12:00:00 AM,10.2163
The Value,11/18/2013 12:00:00 AM,10.1485
The Value,11/19/2013 12:00:00 AM,10.1004
The Value,11/20/2013 12:00:00 AM,10.1689
The Value,11/21/2013 12:00:00 AM,10.1658
The Value,11/22/2013 12:00:00 AM,10.1217
The Value,11/25/2013 12:00:00 AM,10.0708
The Value,11/26/2013 12:00:00 AM,10.0959
The Value,11/27/2013 12:00:00 AM,10.1488
The Value,11/28/2013 12:00:00 AM,10.2267
The Value,11/29/2013 12:00:00 AM,10.1911
The Value,12/2/2013 12:00:00 AM,10.1627
The Value,12/3/2013 12:00:00 AM,10.2942
The Value,12/4/2013 12:00:00 AM,10.3761
The Value,12/5/2013 12:00:00 AM,10.4849
The Value,12/6/2013 12:00:00 AM,10.4730
The Value,12/9/2013 12:00:00 AM,10.3311
The Value,12/10/2013 12:00:00 AM,10.3528
The Value,12/11/2013 12:00:00 AM,10.3516
The Value,12/12/2013 12:00:00 AM,10.3885
The Value,12/13/2013 12:00:00 AM,10.4036
The Value,12/17/2013 12:00:00 AM,10.2982
The Value,12/18/2013 12:00:00 AM,10.3329
The Value,12/19/2013 12:00:00 AM,10.3313
The Value,12/20/2013 12:00:00 AM,10.4429
The Value,12/23/2013 12:00:00 AM,10.3442
The Value,12/24/2013 12:00:00 AM,10.3439
The Value,12/27/2013 12:00:00 AM,10.3505
The Value,12/30/2013 12:00:00 AM,10.4623
The Value,12/31/2013 12:00:00 AM,10.4675
The Value,1/2/2014 12:00:00 AM,10.5916
The Value,1/3/2014 12:00:00 AM,10.6148
The Value,1/6/2014 12:00:00 AM,10.6925
The Value,1/7/2014 12:00:00 AM,10.6659
The Value,1/8/2014 12:00:00 AM,10.6668
The Value,1/9/2014 12:00:00 AM,10.8024
The Value,1/10/2014 12:00:00 AM,10.7647
The Value,1/13/2014 12:00:00 AM,10.7084
The Value,1/14/2014 12:00:00 AM,10.8629
The Value,1/15/2014 12:00:00 AM,10.8648
The Value,1/16/2014 12:00:00 AM,10.9422
The Value,1/17/2014 12:00:00 AM,10.8662
The Value,1/20/2014 12:00:00 AM,10.8811
The Value,1/21/2014 12:00:00 AM,10.8425
The Value,1/22/2014 12:00:00 AM,10.8085
The Value,1/23/2014 12:00:00 AM,10.9175
The Value,1/24/2014 12:00:00 AM,11.0118
The Value,1/27/2014 12:00:00 AM,11.1939
The Value,1/28/2014 12:00:00 AM,11.0593
The Value,1/29/2014 12:00:00 AM,10.9749
The Value,1/30/2014 12:00:00 AM,11.3573
The Value,1/31/2014 12:00:00 AM,11.1715
The Value,2/3/2014 12:00:00 AM,11.1558
The Value,2/4/2014 12:00:00 AM,11.1804
The Value,2/5/2014 12:00:00 AM,11.1238
The Value,2/6/2014 12:00:00 AM,11.1428
The Value,2/7/2014 12:00:00 AM,11.0410
The Value,2/10/2014 12:00:00 AM,11.1395
The Value,2/11/2014 12:00:00 AM,11.1253
The Value,2/12/2014 12:00:00 AM,10.9492
The Value,2/13/2014 12:00:00 AM,11.0495
The Value,2/14/2014 12:00:00 AM,10.9946
The Value,2/17/2014 12:00:00 AM,10.8524
The Value,2/18/2014 12:00:00 AM,10.8761
The Value,2/19/2014 12:00:00 AM,10.9376
The Value,2/20/2014 12:00:00 AM,11.0848
The Value,2/21/2014 12:00:00 AM,11.0272
The Value,2/24/2014 12:00:00 AM,10.9475
The Value,2/25/2014 12:00:00 AM,10.8308
The Value,2/26/2014 12:00:00 AM,10.7483
The Value,2/27/2014 12:00:00 AM,10.8085
The Value,2/28/2014 12:00:00 AM,10.7175
The Value,3/3/2014 12:00:00 AM,10.7799
The Value,3/4/2014 12:00:00 AM,10.8299
The Value,3/5/2014 12:00:00 AM,10.7554
The Value,3/6/2014 12:00:00 AM,10.6680
The Value,3/7/2014 12:00:00 AM,10.6126
The Value,3/10/2014 12:00:00 AM,10.7354
The Value,3/11/2014 12:00:00 AM,10.7272
The Value,3/12/2014 12:00:00 AM,10.9062
The Value,3/13/2014 12:00:00 AM,10.7771
The Value,3/14/2014 12:00:00 AM,10.7768
The Value,3/17/2014 12:00:00 AM,10.6949
The Value,3/18/2014 12:00:00 AM,10.7722
The Value,3/19/2014 12:00:00 AM,10.6952
The Value,3/20/2014 12:00:00 AM,10.8729
The Value,3/24/2014 12:00:00 AM,10.8516
The Value,3/25/2014 12:00:00 AM,10.8205
The Value,3/26/2014 12:00:00 AM,10.7413
The Value,3/27/2014 12:00:00 AM,10.7219
The Value,3/28/2014 12:00:00 AM,10.6139
The Value,3/31/2014 12:00:00 AM,10.5953
The Value,4/1/2014 12:00:00 AM,10.5794
The Value,4/2/2014 12:00:00 AM,10.5997
The Value,4/3/2014 12:00:00 AM,10.6541
The Value,4/4/2014 12:00:00 AM,10.6495
The Value,4/7/2014 12:00:00 AM,10.5622
The Value,4/8/2014 12:00:00 AM,10.4282
The Value,4/9/2014 12:00:00 AM,10.4359
The Value,4/10/2014 12:00:00 AM,10.3964
The Value,4/11/2014 12:00:00 AM,10.4505
The Value,4/14/2014 12:00:00 AM,10.5622
The Value,4/15/2014 12:00:00 AM,10.5219
The Value,4/16/2014 12:00:00 AM,10.5459
The Value,4/17/2014 12:00:00 AM,10.5257
The Value,4/22/2014 12:00:00 AM,10.5394
The Value,4/23/2014 12:00:00 AM,10.5916
The Value,4/24/2014 12:00:00 AM,10.5933
The Value,4/25/2014 12:00:00 AM,10.6279
The Value,4/29/2014 12:00:00 AM,10.5793
The Value,4/30/2014 12:00:00 AM,10.5525
The Value,5/2/2014 12:00:00 AM,10.5145
The Value,5/5/2014 12:00:00 AM,10.4776
The Value,5/6/2014 12:00:00 AM,10.5228
The Value,5/8/2014 12:00:00 AM,10.3730
The Value,5/9/2014 12:00:00 AM,10.3366
The Value,5/12/2014 12:00:00 AM,10.3528
The Value,5/13/2014 12:00:00 AM,10.3334
The Value,5/14/2014 12:00:00 AM,10.2815
The Value,5/15/2014 12:00:00 AM,10.3248
The Value,5/16/2014 12:00:00 AM,10.3988
The Value,5/19/2014 12:00:00 AM,10.3439
The Value,5/20/2014 12:00:00 AM,10.4459
The Value,5/21/2014 12:00:00 AM,10.4435
The Value,5/22/2014 12:00:00 AM,10.3808
The Value,5/23/2014 12:00:00 AM,10.3489
The Value,5/26/2014 12:00:00 AM,10.3364
The Value,5/27/2014 12:00:00 AM,10.4022
The Value,5/28/2014 12:00:00 AM,10.4906
The Value,5/29/2014 12:00:00 AM,10.4201
The Value,5/30/2014 12:00:00 AM,10.4422
The Value,6/2/2014 12:00:00 AM,10.5829
The Value,6/3/2014 12:00:00 AM,10.6638
The Value,6/4/2014 12:00:00 AM,10.7979
The Value,6/5/2014 12:00:00 AM,10.7430
The Value,6/6/2014 12:00:00 AM,10.6506
The Value,6/9/2014 12:00:00 AM,10.5698
The Value,6/10/2014 12:00:00 AM,10.7058
The Value,6/11/2014 12:00:00 AM,10.7876
The Value,6/12/2014 12:00:00 AM,10.7429
The Value,6/13/2014 12:00:00 AM,10.7379
The Value,6/17/2014 12:00:00 AM,10.7422
The Value,6/18/2014 12:00:00 AM,10.7996
The Value,6/19/2014 12:00:00 AM,10.6188
The Value,6/20/2014 12:00:00 AM,10.7115
The Value,6/23/2014 12:00:00 AM,10.6537
The Value,6/24/2014 12:00:00 AM,10.5625
The Value,6/25/2014 12:00:00 AM,10.6137
The Value,6/26/2014 12:00:00 AM,10.6113
The Value,6/27/2014 12:00:00 AM,10.6177
The Value,6/30/2014 12:00:00 AM,10.6135
The Value,7/1/2014 12:00:00 AM,10.6172
The Value,7/2/2014 12:00:00 AM,10.7059
The Value,7/3/2014 12:00:00 AM,10.7787
The Value,7/4/2014 12:00:00 AM,10.7516
The Value,7/7/2014 12:00:00 AM,10.8215
The Value,7/8/2014 12:00:00 AM,10.7043
The Value,7/9/2014 12:00:00 AM,10.6729
The Value,7/10/2014 12:00:00 AM,10.7058
The Value,7/11/2014 12:00:00 AM,10.7156
The Value,7/14/2014 12:00:00 AM,10.7268
The Value,7/15/2014 12:00:00 AM,10.7074
The Value,7/16/2014 12:00:00 AM,10.6940
The Value,7/17/2014 12:00:00 AM,10.6684
The Value,7/18/2014 12:00:00 AM,10.6972
The Value,7/21/2014 12:00:00 AM,10.6326
The Value,7/22/2014 12:00:00 AM,10.6254
The Value,7/23/2014 12:00:00 AM,10.5214
The Value,7/24/2014 12:00:00 AM,10.5202
The Value,7/25/2014 12:00:00 AM,10.5406
The Value,7/28/2014 12:00:00 AM,10.5317
The Value,7/29/2014 12:00:00 AM,10.6140
The Value,7/30/2014 12:00:00 AM,10.6001
The Value,7/31/2014 12:00:00 AM,10.7058
The Value,8/1/2014 12:00:00 AM,10.7297
The Value,8/4/2014 12:00:00 AM,10.6659
The Value,8/5/2014 12:00:00 AM,10.6295
The Value,8/6/2014 12:00:00 AM,10.7716
The Value,8/7/2014 12:00:00 AM,10.7312
The Value,8/8/2014 12:00:00 AM,10.7889
The Value,8/11/2014 12:00:00 AM,10.6983
The Value,8/12/2014 12:00:00 AM,10.6609
The Value,8/13/2014 12:00:00 AM,10.6268
The Value,8/14/2014 12:00:00 AM,10.5873
The Value,8/15/2014 12:00:00 AM,10.5469
The Value,8/18/2014 12:00:00 AM,10.5909
The Value,8/19/2014 12:00:00 AM,10.6320
The Value,8/20/2014 12:00:00 AM,10.6652
The Value,8/21/2014 12:00:00 AM,10.7064
The Value,8/22/2014 12:00:00 AM,10.6905
The Value,8/25/2014 12:00:00 AM,10.6920
The Value,8/26/2014 12:00:00 AM,10.6879
The Value,8/27/2014 12:00:00 AM,10.6418
The Value,8/28/2014 12:00:00 AM,10.6435
The Value,8/29/2014 12:00:00 AM,10.6038
The Value,9/1/2014 12:00:00 AM,10.6722
The Value,9/2/2014 12:00:00 AM,10.6934
The Value,9/3/2014 12:00:00 AM,10.6919
The Value,9/4/2014 12:00:00 AM,10.6799
The Value,9/5/2014 12:00:00 AM,10.7434
The Value,9/8/2014 12:00:00 AM,10.7625
The Value,9/9/2014 12:00:00 AM,10.8825
The Value,9/10/2014 12:00:00 AM,10.9955
The Value,9/11/2014 12:00:00 AM,10.8367
The Value,9/12/2014 12:00:00 AM,10.9895
The Value,9/15/2014 12:00:00 AM,11.0719
The Value,9/16/2014 12:00:00 AM,10.9399
The Value,9/17/2014 12:00:00 AM,10.9309
The Value,9/18/2014 12:00:00 AM,10.9852
